Ranks,ReviewId,PlanId,OpportunityId,StatusCd,RiskTierCd,RiskTierDesc,ReviewTypeCd,ReviewStageCd,ConductDt,FinalizedDt,TNRinM,TCNRinM,OG,RBE,REG,Quarter,QuarterInNum,OGNum,REGNum,RBENum
1,3645277,1109513,10671237,FALSE,3,Normal,O,3b,7/10/2017,7/11/2017,6,6,CMT,Operations,Na,Fy17Q4,4,2,5,4
2,3771021,1109513,10671237,FALSE,3,Normal,O,2b,5/31/2017,6/14/2017,6,6,CMT,Operations,Na,Fy17Q4,4,2,5,4
1,3651122,1109577,10671270,FALSE,3,Normal,O,2b,3/19/2017,3/21/2017,1.91,1.91,CMT,Technology,Na,Fy17Q3,3,2,5,7
1,3645582,1109685,10671323,FALSE,3,Normal,O,3b,2/21/2017,3/14/2017,2.77,2.77,CMT,Digital,Na,Fy17Q3,3,2,5,2
1,3645651,1109729,10671345,FALSE,3,Normal,O,3b,3/15/2017,3/20/2017,2.86,2.86,PRD,Technology,Na,Fy17Q3,3,5,5,7
1,3645699,1109743,10671352,FALSE,3,Normal,O,3b,5/9/2018,5/10/2018,2.38,2.38,HPS,OG,AAPAC,Fy18Q3,7,4,2,3
2,4151822,1109743,10671352,FALSE,3,Normal,O,2b,5/6/2018,5/6/2018,2.38,2.38,HPS,OG,AAPAC,Fy18Q3,7,4,2,3
1,3667025,1109766,10671363,FALSE,2,Above Normal,O,2b,3/16/2017,3/22/2017,0.54,0.54,PRD,Operations,Na,Fy17Q3,3,5,5,4
1,3645810,1109805,10671381,FALSE,1,High,O,3b,1/17/2017,3/14/2017,9.7,9.7,PRD,Operations,AAPAC,Fy17Q3,3,5,2,4
2,3645811,1109805,10671381,FALSE,1,High,O,2b,10/19/2016,3/14/2017,9.7,9.7,PRD,Operations,AAPAC,Fy17Q3,3,5,2,4
1,3645959,1109893,10671425,FALSE,2,Above Normal,O,2b,11/7/2017,11/8/2017,34.93,0,HPS,Security,Europe,Fy18Q1,5,4,3,5
1,3647436,1109948,10671453,FALSE,2,Above Normal,O,3b,3/21/2017,3/25/2017,1.08,0.48,CMT,Technology,Europe,Fy17Q3,3,2,3,7
1,3646718,1110237,10671601,FALSE,3,Normal,O,3b,11/8/2018,11/26/2018,0,0,PRD,Technology,Europe,Fy19Q1,9,5,3,7
2,3647052,1110237,10671601,FALSE,3,Normal,O,2b,11/8/2018,11/26/2018,0,0,PRD,Technology,Europe,Fy19Q1,9,5,3,7
1,3646766,1110291,10671629,FALSE,2,Above Normal,O,3b,9/5/2017,9/18/2017,1.88,1.72,FS,Operations,Europe,Fy18Q1,5,3,3,4
2,3867475,1110291,10671629,FALSE,3,Normal,O,2b,7/31/2017,8/1/2017,1.88,1.72,FS,Operations,Europe,Fy17Q4,4,3,3,4
1,3658498,1110359,10671663,FALSE,3,Normal,O,2b,8/31/2017,9/11/2017,0,0,RES,Digital,Europe,Fy18Q1,5,6,3,2
1,3647212,1110445,10671708,FALSE,3,Normal,O,3b,11/1/2017,12/1/2017,67.35,67.35,CMT,Technology,Europe,Fy18Q2,6,2,3,7
2,3649058,1110445,10671708,FALSE,3,Normal,O,2b,10/8/2017,11/8/2017,67.35,67.35,CMT,Technology,Europe,Fy18Q1,5,2,3,7
1,3657211,1110462,10671717,FALSE,3,Normal,O,2b,3/14/2017,3/22/2017,2.9,2.9,FS,Operations,Na,Fy17Q3,3,3,5,4
1,3647167,1110498,10671735,FALSE,3,Normal,O,3b,4/16/2017,4/19/2017,0.33,0.33,PRD,OG,Na,Fy17Q3,3,5,5,3
1,3647418,1110634,10671805,FALSE,3,Normal,O,3b,4/2/2017,4/3/2017,1.66,1.66,CMT,OG,Na,Fy17Q3,3,2,5,3
1,3652551,1110646,10671811,FALSE,2,Above Normal,O,3b,6/4/2017,6/6/2017,3.81,3.81,PRD,OG,Na,Fy17Q4,4,5,5,3
2,3652552,1110646,10671811,FALSE,2,Above Normal,O,2b,4/10/2017,4/20/2017,3.81,3.81,PRD,OG,Na,Fy17Q3,3,5,5,3
1,3647452,1110652,10671814,FALSE,3,Normal,O,3b,4/12/2017,4/13/2017,5.54,5.54,RES,Digital,Na,Fy17Q3,3,6,5,2
2,3647453,1110652,10671814,FALSE,3,Normal,O,2b,3/14/2017,3/17/2017,5.54,5.54,RES,Digital,Na,Fy17Q3,3,6,5,2
1,3647523,1110721,10671849,FALSE,3,Normal,O,3b,3/29/2017,4/7/2017,1.22,1.22,PRD,Strategy,AAPAC,Fy17Q3,3,5,2,6
1,3647716,1110842,10671908,FALSE,3,Normal,O,3b,4/5/2017,4/10/2017,0.13,0.13,PRD,Technology,AAPAC,Fy17Q3,3,5,2,7
1,3659747,1110846,10671910,FALSE,3,Normal,O,2b,3/26/2017,3/27/2017,5.4,5.4,FS,Security,AAPAC,Fy17Q3,3,3,2,5
1,3647814,1110852,10671913,FALSE,3,Normal,O,3b,8/22/2017,8/24/2017,15.08,15.08,PRD,Technology,Europe,Fy17Q4,4,5,3,7
2,3647815,1110852,10671913,FALSE,3,Normal,O,2b,5/29/2017,6/9/2017,15.08,15.08,PRD,Technology,Europe,Fy17Q4,4,5,3,7
1,3647851,1110916,10671945,FALSE,3,Normal,O,3b,4/27/2017,4/27/2017,0.44,0.44,HPS,OG,AAPAC,Fy17Q3,3,4,2,3
1,3647864,1110937,10671956,FALSE,3,Normal,O,3b,4/5/2017,4/12/2017,0.11,0.11,PRD,OG,AAPAC,Fy17Q3,3,5,2,3
1,3647909,1110939,10671957,FALSE,3,Normal,O,3b,3/6/2017,3/13/2017,1.65,1.65,PRD,OG,Europe,Fy17Q3,3,5,3,3
1,3648828,1110952,10671964,FALSE,2,Above Normal,O,3b,3/6/2017,3/13/2017,1.32,1.32,PRD,OG,Europe,Fy17Q3,3,5,3,3
1,3649954,1110980,10671978,FALSE,3,Normal,O,3b,7/4/2017,7/6/2017,14.35,14.35,FS,Digital,Europe,Fy17Q4,4,3,3,2
2,3649955,1110980,10671978,FALSE,3,Normal,O,2b,3/11/2017,3/14/2017,14.35,14.35,FS,Digital,Europe,Fy17Q3,3,3,3,2
1,3648739,1110984,10671980,FALSE,3,Normal,O,3b,3/14/2017,3/15/2017,1.87,1.87,FS,OG,Europe,Fy17Q3,3,3,3,3
1,3648350,1111211,10672094,FALSE,3,Normal,O,3b,6/22/2017,6/23/2017,10.67,10.67,CMT,Operations,Na,Fy17Q4,4,2,5,4
2,3650032,1111211,10672094,FALSE,3,Normal,O,2b,2/15/2017,5/26/2017,10.67,10.67,CMT,Operations,Na,Fy17Q3,3,2,5,4
1,3648371,1111217,10672097,FALSE,3,Normal,O,3b,10/25/2017,10/31/2017,5.04,5.04,CMT,Operations,Europe,Fy18Q1,5,2,3,4
2,3656919,1111217,10672097,FALSE,3,Normal,O,2b,2/15/2017,5/16/2017,5.04,5.04,CMT,Operations,Europe,Fy17Q3,3,2,3,4
1,3648410,1111251,10672114,FALSE,2,Above Normal,O,3b,3/30/2017,4/3/2017,1.18,1.18,RES,Technology,Europe,Fy17Q3,3,6,3,7
1,3684933,1111261,10672119,FALSE,2,Above Normal,O,2b,4/10/2017,4/11/2017,1.47,1.47,HPS,OG,Europe,Fy17Q3,3,4,3,3
1,3648432,1111265,10672121,FALSE,3,Normal,O,3b,9/24/2017,9/25/2017,2.63,2.63,HPS,Technology,Na,Fy18Q1,5,4,5,7
2,3881994,1111265,10672121,FALSE,3,Normal,O,2b,8/10/2017,8/11/2017,2.63,2.63,HPS,Technology,Na,Fy17Q4,4,4,5,7
1,3648502,1111299,10672138,FALSE,3,Normal,O,3b,6/28/2018,6/29/2018,4.48,4.48,FS,Technology,Na,Fy18Q4,8,3,5,7
2,3721541,1111299,10672138,FALSE,3,Normal,O,2b,4/22/2018,5/22/2018,4.48,4.48,FS,Technology,Na,Fy18Q3,7,3,5,7
1,3653581,1111327,10672154,FALSE,3,Normal,O,3b,10/21/2017,10/25/2017,6.93,6.93,PRD,Digital,Europe,Fy18Q1,5,5,3,2
2,3653582,1111327,10672154,FALSE,3,Normal,O,2b,5/29/2017,6/6/2017,6.93,6.93,PRD,Digital,Europe,Fy17Q4,4,5,3,2
1,3648638,1111386,10672184,FALSE,2,Above Normal,O,2b,3/20/2017,5/11/2017,4.46,4.46,PRD,Technology,Europe,Fy17Q3,3,5,3,7
1,3648697,1111439,10672212,FALSE,2,Above Normal,O,3b,6/13/2018,7/4/2018,0.91,0.91,CMT,Technology,Europe,Fy18Q4,8,2,3,7
1,3648815,1111498,10672243,FALSE,3,Normal,O,3b,4/18/2017,4/27/2017,1.05,1.05,FS,Technology,Na,Fy17Q3,3,3,5,7
1,3649016,1111510,10672249,FALSE,3,Normal,O,3b,3/27/2017,3/28/2017,1.81,1.81,RES,Operations,LA,Fy17Q3,3,6,4,4
1,3725546,1111546,10672268,FALSE,2,Above Normal,O,3b,9/10/2017,9/13/2017,33.21,33.21,PRD,OG,Na,Fy18Q1,5,5,5,3
2,4171470,1111546,10672268,FALSE,3,Normal,O,2b,2/14/2018,3/5/2018,33.21,33.21,PRD,OG,Na,Fy18Q3,7,5,5,3
1,3769311,1111588,10672289,FALSE,3,Normal,O,2b,6/18/2017,6/20/2017,13.31,13.31,CMT,Technology,LA,Fy17Q4,4,2,4,7
1,3649197,1111670,10672330,FALSE,3,Normal,O,2b,5/2/2017,5/8/2017,8.28,8.28,HPS,Technology,Na,Fy17Q3,3,4,5,7
1,3649218,1111725,10672357,FALSE,3,Normal,O,3b,3/23/2017,3/27/2017,2.85,2.85,CMT,Technology,Na,Fy17Q3,3,2,5,7
1,3708875,1111737,10672363,FALSE,2,Above Normal,O,2b,4/18/2017,4/26/2017,2.25,2.25,RES,Digital,Na,Fy17Q3,3,6,5,2
1,3649290,1111753,10672371,FALSE,2,Above Normal,O,3b,1/18/2017,3/16/2017,9.52,9.52,CMT,Digital,AAPAC,Fy17Q3,3,2,2,2
2,3649338,1111753,10672371,FALSE,1,High,O,2b,12/12/2016,3/16/2017,9.52,9.52,CMT,Digital,AAPAC,Fy17Q3,3,2,2,2
1,3649524,1111853,10672421,FALSE,3,Normal,O,3b,5/8/2017,6/1/2017,1.42,1.42,FS,Digital,AAPAC,Fy17Q4,4,3,2,2
1,3649554,1111863,10672426,FALSE,2,Above Normal,O,3b,4/8/2018,4/22/2018,13.86,13.86,FS,Technology,AAPAC,Fy18Q3,7,3,2,7
2,3649555,1111863,10672426,FALSE,2,Above Normal,O,2b,8/28/2017,8/30/2017,13.86,13.86,FS,Technology,AAPAC,Fy17Q4,4,3,2,7
1,3649639,1111915,10672452,FALSE,3,Normal,O,2b,3/21/2017,3/22/2017,31.71,0,HPS,OG,Europe,Fy17Q3,3,4,3,3
1,3717281,1111955,10672474,FALSE,3,Normal,O,3b,4/25/2017,4/26/2017,1.17,1.17,HPS,OG,Europe,Fy17Q3,3,4,3,3
1,3649820,1112004,10672499,FALSE,3,Normal,O,3b,3/9/2017,3/13/2017,0.5,0.5,FS,OG,AAPAC,Fy17Q3,3,3,2,3
2,3649821,1112004,10672499,FALSE,3,Normal,O,2b,3/9/2017,3/13/2017,0.5,0.5,FS,OG,AAPAC,Fy17Q3,3,3,2,3
1,3649995,1112020,10672507,FALSE,2,Above Normal,O,3b,8/23/2017,8/31/2017,60.2,60.2,PRD,Operations,Europe,Fy17Q4,4,5,3,4
2,3649996,1112020,10672507,FALSE,3,Normal,O,2b,8/9/2017,8/11/2017,60.2,60.2,PRD,Operations,Europe,Fy17Q4,4,5,3,4
1,3650421,1112048,10672521,FALSE,3,Normal,O,3b,9/27/2017,10/5/2017,1.35,1.35,PRD,Strategy,AAPAC,Fy18Q1,5,5,2,6
2,3650422,1112048,10672521,FALSE,3,Normal,O,2b,9/27/2017,10/5/2017,1.35,1.35,PRD,Strategy,AAPAC,Fy18Q1,5,5,2,6
1,3649957,1112080,10672537,FALSE,3,Normal,O,3b,11/1/2017,12/1/2017,67.35,67.35,CMT,Technology,Europe,Fy18Q2,6,2,3,7
2,3658532,1112080,10672537,FALSE,3,Normal,O,2b,10/8/2017,11/8/2017,67.35,67.35,CMT,Technology,Europe,Fy18Q1,5,2,3,7
1,3650051,1112131,10672563,FALSE,3,Normal,O,3b,10/26/2017,12/6/2017,2.72,1.41,PRD,Digital,Europe,Fy18Q2,6,5,3,2
1,3650239,1112189,10672593,FALSE,3,Normal,O,3b,4/24/2017,4/27/2017,1.43,1.43,PRD,OG,LA,Fy17Q3,3,5,4,3
1,3650266,1112195,10672596,FALSE,3,Normal,O,3b,5/23/2017,5/24/2017,2.21,2.21,PRD,OG,LA,Fy17Q3,3,5,4,3
1,3650275,1112197,10672597,FALSE,3,Normal,O,3b,5/23/2017,5/24/2017,1.25,1.25,PRD,OG,LA,Fy17Q3,3,5,4,3
1,3650277,1112236,10672617,FALSE,3,Normal,O,3b,4/18/2017,4/27/2017,6.11,2.04,RES,Strategy,Europe,Fy17Q3,3,6,3,6
2,3683801,1112236,10672617,FALSE,3,Normal,O,2b,4/18/2017,4/22/2017,6.11,2.04,RES,Strategy,Europe,Fy17Q3,3,6,3,6
1,3664665,1112309,10672654,FALSE,3,Normal,O,3b,12/13/2017,12/14/2017,2.94,2.94,RES,Operations,Na,Fy18Q2,6,6,5,4
1,3762744,1112352,10672676,FALSE,3,Normal,O,3b,12/17/2017,12/18/2017,1.7,1.7,RES,OG,Na,Fy18Q2,6,6,5,3
1,3650587,1112370,10672685,FALSE,1,High,O,3b,3/1/2017,6/27/2017,18.14,18.14,RES,Technology,Na,Fy17Q4,4,6,5,7
2,3732582,1112370,10672685,FALSE,2,Above Normal,O,2b,6/20/2017,6/27/2017,18.14,18.14,RES,Technology,Na,Fy17Q4,4,6,5,7
1,3650551,1112394,10672697,FALSE,3,Normal,O,2b,3/15/2017,3/17/2017,4.44,4.44,HPS,Technology,Na,Fy17Q3,3,4,5,7
1,3668293,1112396,10672698,FALSE,3,Normal,O,3b,4/10/2017,4/11/2017,2.02,1.02,FS,OG,Na,Fy17Q3,3,3,5,3
1,3650611,1112418,10672709,FALSE,2,Above Normal,O,3b,5/25/2017,5/28/2017,10.1,1.92,CMT,OG,Europe,Fy17Q3,3,2,3,3
2,3653475,1112418,10672709,FALSE,2,Above Normal,O,2b,3/16/2017,3/19/2017,10.1,1.92,CMT,OG,Europe,Fy17Q3,3,2,3,3
1,3650647,1112438,10672719,FALSE,3,Normal,O,3b,10/17/2017,10/18/2017,1.67,1.67,PRD,Strategy,Na,Fy18Q1,5,5,5,6
1,3650782,1112504,10672752,FALSE,2,Above Normal,O,3b,4/19/2017,5/19/2017,10.03,10.03,PRD,Operations,Na,Fy17Q3,3,5,5,4
1,3650800,1112512,10672756,FALSE,3,Normal,O,3b,9/19/2017,9/29/2017,13.73,13.73,PRD,Operations,Na,Fy18Q1,5,5,5,4
2,3650801,1112512,10672756,FALSE,3,Normal,O,2b,8/14/2017,8/21/2017,13.73,13.73,PRD,Operations,Na,Fy17Q4,4,5,5,4
1,3720055,1112522,10672761,FALSE,3,Normal,O,3b,4/24/2017,5/2/2017,2.14,2.14,PRD,Digital,Europe,Fy17Q3,3,5,3,2
1,3650910,1112568,10672785,FALSE,3,Normal,O,3b,3/27/2017,3/28/2017,1.62,1.62,CMT,Technology,Europe,Fy17Q3,3,2,3,7
1,3650971,1112612,10672807,FALSE,3,Normal,O,3b,6/10/2018,6/11/2018,0.73,0.73,FS,OG,Na,Fy18Q4,8,3,5,3
2,4086034,1112612,10672807,FALSE,3,Normal,O,2b,3/18/2018,4/18/2018,0.73,0.73,FS,OG,Na,Fy18Q3,7,3,5,3
1,4305399,1112653,10672829,FALSE,3,Normal,O,2b,6/4/2018,7/1/2018,1.61,1.61,HPS,OG,AAPAC,Fy18Q4,8,4,2,3
1,3651082,1112659,10672832,FALSE,3,Normal,O,3b,6/4/2018,8/31/2018,8.85,8.85,HPS,OG,AAPAC,Fy18Q4,8,4,2,3
2,4301501,1112659,10672832,FALSE,3,Normal,O,2b,6/4/2018,7/1/2018,8.85,8.85,HPS,OG,AAPAC,Fy18Q4,8,4,2,3
1,3651159,1112707,10672856,FALSE,2,Above Normal,O,3b,1/25/2018,2/1/2018,20.65,4.51,HPS,Technology,AAPAC,Fy18Q2,6,4,2,7
2,3651160,1112707,10672856,FALSE,2,Above Normal,O,2b,3/27/2017,3/29/2017,20.65,4.51,HPS,Technology,AAPAC,Fy17Q3,3,4,2,7
1,3651172,1112709,10672857,FALSE,3,Normal,O,3b,3/14/2017,3/16/2017,0.99,0.99,CMT,Technology,AAPAC,Fy17Q3,3,2,2,7
1,3664110,1112838,10672921,FALSE,3,Normal,O,3b,3/30/2017,4/3/2017,1.33,1.33,FS,Technology,Europe,Fy17Q3,3,3,3,7
1,3651892,1113031,10673021,FALSE,3,Normal,O,3b,4/5/2017,4/6/2017,0.7,0.7,CMT,OG,Europe,Fy17Q3,3,2,3,3
1,3651826,1113037,10673025,FALSE,3,Normal,O,3b,3/23/2017,3/24/2017,3.56,3.56,RES,OG,Europe,Fy17Q3,3,6,3,3
1,3651898,1113066,10673040,FALSE,3,Normal,O,3b,5/22/2017,5/24/2017,5.07,3.07,HPS,Technology,Na,Fy17Q3,3,4,5,7
1,3651925,1113092,10673053,FALSE,2,Above Normal,O,3b,5/22/2017,6/27/2017,6.47,3.31,CMT,Digital,Europe,Fy17Q4,4,2,3,2
2,3718436,1113092,10673053,FALSE,3,Normal,O,2b,5/1/2017,5/15/2017,6.47,3.31,CMT,Digital,Europe,Fy17Q3,3,2,3,2
1,3652438,1113126,10673072,FALSE,3,Normal,O,3b,4/30/2017,5/1/2017,8.33,3.83,RES,OG,Na,Fy17Q3,3,6,5,3
2,3694039,1113126,10673072,FALSE,3,Normal,O,2b,4/30/2017,5/1/2017,8.33,3.83,RES,OG,Na,Fy17Q3,3,6,5,3
1,3705213,1113193,10673106,FALSE,3,Normal,O,3b,4/13/2017,4/19/2017,1.52,1.52,CMT,Digital,Na,Fy17Q3,3,2,5,2
1,3652490,1113320,10673171,FALSE,3,Normal,O,3b,2/26/2018,2/28/2018,3,3,CMT,Technology,Europe,Fy18Q2,6,2,3,7
2,4142515,1113320,10673171,FALSE,3,Normal,O,2b,2/4/2018,2/26/2018,3,3,CMT,Technology,Europe,Fy18Q2,6,2,3,7
1,3652504,1113332,10673177,FALSE,3,Normal,O,3b,4/11/2017,4/18/2017,3.18,3.18,HPS,Operations,Na,Fy17Q3,3,4,5,4
2,3683245,1113332,10673177,FALSE,3,Normal,O,3a,4/11/2017,4/17/2017,3.18,3.18,HPS,Operations,Na,Fy17Q3,3,4,5,4
1,3733590,1113440,10673233,FALSE,2,Above Normal,O,2b,6/5/2017,6/6/2017,15.39,15.39,RES,Technology,AAPAC,Fy17Q4,4,6,2,7
1,3660458,1113464,10673244,FALSE,3,Normal,O,2b,3/15/2017,3/22/2017,5.62,3.05,RES,OG,Europe,Fy17Q3,3,6,3,3
1,3652741,1113481,10673251,FALSE,3,Normal,O,3b,5/9/2017,5/18/2017,2.37,2.37,PRD,OG,AAPAC,Fy17Q3,3,5,2,3
2,3659689,1113481,10673251,FALSE,3,Normal,O,2b,4/6/2017,4/25/2017,2.37,2.37,PRD,OG,AAPAC,Fy17Q3,3,5,2,3
1,3652900,1113535,10673278,FALSE,3,Normal,O,3b,5/29/2017,5/30/2017,1.89,1.89,RES,Technology,LA,Fy17Q3,3,6,4,7
1,3726620,1113592,10673305,FALSE,3,Normal,O,3b,9/21/2017,9/24/2017,0.6,0.6,FS,OG,AAPAC,Fy18Q1,5,3,2,3
2,3801316,1113592,10673305,FALSE,3,Normal,O,2b,9/6/2017,9/14/2017,0.6,0.6,FS,OG,AAPAC,Fy18Q1,5,3,2,3
1,3655408,1113677,10673347,FALSE,3,Normal,O,3b,4/25/2018,4/25/2018,25.52,25.52,HPS,Digital,AAPAC,Fy18Q3,7,4,2,2
2,4003621,1113677,10673347,FALSE,3,Normal,O,2b,3/22/2018,4/25/2018,25.52,25.52,HPS,Digital,AAPAC,Fy18Q3,7,4,2,2
1,3704503,1113693,10673355,FALSE,3,Normal,O,3b,6/1/2017,6/5/2017,2.03,2.03,PRD,Digital,AAPAC,Fy17Q4,4,5,2,2
2,3717777,1113693,10673355,FALSE,3,Normal,O,2b,5/29/2017,5/30/2017,2.03,2.03,PRD,Digital,AAPAC,Fy17Q3,3,5,2,2
1,3653029,1113751,10673384,FALSE,3,Normal,O,3b,4/5/2017,4/18/2017,1.98,1.08,PRD,OG,AAPAC,Fy17Q3,3,5,2,3
2,3653032,1113751,10673384,FALSE,3,Normal,O,2b,3/23/2017,3/27/2017,1.98,1.08,PRD,OG,AAPAC,Fy17Q3,3,5,2,3
1,3653040,1113761,10673389,FALSE,3,Normal,O,3b,5/8/2017,5/15/2017,1.26,1.26,CMT,Strategy,AAPAC,Fy17Q3,3,2,2,6
1,3655678,1113783,10673400,FALSE,3,Normal,O,3b,10/31/2017,11/28/2017,0.68,0.68,PRD,Technology,AAPAC,Fy18Q1,5,5,2,7
1,3678952,1113885,10673453,FALSE,3,Normal,O,3b,4/25/2017,4/27/2017,1.07,1.07,FS,Strategy,Europe,Fy17Q3,3,3,3,6
1,4160347,1113942,10673483,FALSE,3,Normal,O,2b,4/8/2018,4/17/2018,17.54,0,HPS,OG,Europe,Fy18Q3,7,4,3,3
1,3653413,1113962,10673493,FALSE,1,High,O,3b,3/2/2017,3/14/2017,1.2,1.2,PRD,Technology,Europe,Fy17Q3,3,5,3,7
1,3653457,1113998,10673511,FALSE,3,Normal,O,3b,9/26/2017,9/28/2017,7.66,7.66,HPS,OG,Europe,Fy18Q1,5,4,3,3
1,3654407,1114000,10673512,FALSE,2,Above Normal,O,2b,3/19/2017,3/21/2017,0.78,0.78,PRD,Technology,Europe,Fy17Q3,3,5,3,7
1,3757390,1114025,10673525,FALSE,2,Above Normal,O,2b,6/25/2017,6/28/2017,5.01,5.01,PRD,Technology,Europe,Fy17Q4,4,5,3,7
1,3654600,1114124,10673576,FALSE,3,Normal,O,2b,3/13/2017,3/16/2017,1.32,1.32,FS,Technology,Europe,Fy17Q3,3,3,3,7
1,3653837,1114200,10673614,FALSE,2,Above Normal,O,3b,4/30/2017,5/3/2017,1.44,1.44,FS,Technology,Na,Fy17Q3,3,3,5,7
1,3688898,1114450,10673745,FALSE,3,Normal,O,2b,3/30/2017,4/10/2017,3.88,3.88,PRD,Digital,AAPAC,Fy17Q3,3,5,2,2
1,3654501,1114577,10673809,FALSE,3,Normal,O,3b,6/18/2017,6/19/2017,5.55,0,PRD,OG,Na,Fy17Q4,4,5,5,3
2,3688501,1114577,10673809,FALSE,3,Normal,O,2b,3/28/2017,4/5/2017,5.55,0,PRD,OG,Na,Fy17Q3,3,5,5,3
1,3668668,1114579,10673810,FALSE,3,Normal,O,3b,9/19/2017,9/28/2017,0.78,0.78,RES,Technology,LA,Fy18Q1,5,6,4,7
1,3738536,1114641,10673845,FALSE,3,Normal,O,2b,5/14/2017,5/16/2017,18.93,18.93,RES,Operations,Na,Fy17Q3,3,6,5,4
1,3654866,1114767,10673911,FALSE,3,Normal,O,3b,6/26/2017,6/27/2017,1.35,1.35,PRD,Technology,LA,Fy17Q4,4,5,4,7
1,3752360,1114782,10673919,FALSE,3,Normal,O,2b,5/25/2017,5/30/2017,1.49,1.49,FS,OG,Na,Fy17Q3,3,3,5,3
1,3656589,1114804,10673930,FALSE,3,Normal,O,3b,3/22/2017,3/23/2017,1.28,1.28,FS,Technology,LA,Fy17Q3,3,3,4,7
1,3655016,1114904,10673981,FALSE,3,Normal,O,3b,4/11/2017,5/24/2017,3.61,3.61,FS,Strategy,Na,Fy17Q3,3,3,5,6
2,3658874,1114904,10673981,FALSE,2,Above Normal,O,2b,4/11/2017,4/17/2017,3.61,3.61,FS,Strategy,Na,Fy17Q3,3,3,5,6
1,3667247,1114956,10674007,FALSE,3,Normal,O,3b,4/1/2017,4/5/2017,16.54,1.26,HPS,OG,AAPAC,Fy17Q3,3,4,2,3
1,3655374,1114992,10674026,FALSE,3,Normal,O,3b,3/22/2017,3/23/2017,62.16,1.03,HPS,OG,AAPAC,Fy17Q3,3,4,2,3
2,3661490,1114992,10674026,FALSE,3,Normal,O,2b,3/22/2017,3/23/2017,62.16,1.03,HPS,OG,AAPAC,Fy17Q3,3,4,2,3
1,3661649,1115063,10674062,FALSE,3,Normal,O,2b,4/6/2017,4/7/2017,3.67,0,FS,OG,AAPAC,Fy17Q3,3,3,2,3
1,3664945,1115146,10674104,FALSE,3,Normal,O,3b,6/27/2017,6/28/2017,1.48,1.48,RES,Digital,AAPAC,Fy17Q4,4,6,2,2
2,3750082,1115146,10674104,FALSE,3,Normal,O,2b,3/28/2017,5/23/2017,1.48,1.48,RES,Digital,AAPAC,Fy17Q3,3,6,2,2
1,3658026,1115190,10674126,FALSE,3,Normal,O,2b,4/18/2017,4/19/2017,2.49,2.49,PRD,OG,AAPAC,Fy17Q3,3,5,2,3
1,3715322,1115298,10674182,FALSE,2,Above Normal,O,2b,4/26/2017,4/28/2017,4.78,4.78,CMT,Operations,Europe,Fy17Q3,3,2,3,4
1,3658100,1115441,10674253,FALSE,2,Above Normal,O,3b,7/20/2017,7/24/2017,20.9,20.9,CMT,Digital,Europe,Fy17Q4,4,2,3,2
2,3658101,1115441,10674253,FALSE,2,Above Normal,O,2b,4/12/2017,4/14/2017,20.9,20.9,CMT,Digital,Europe,Fy17Q3,3,2,3,2
1,3656284,1115483,10674274,FALSE,1,High,O,3b,9/30/2018,10/5/2018,0,0,RES,Technology,Europe,Fy19Q1,9,6,3,7
2,3658709,1115483,10674274,FALSE,2,Above Normal,O,2b,9/30/2018,10/3/2018,0,0,RES,Technology,Europe,Fy19Q1,9,6,3,7
1,4196815,1115510,10674288,FALSE,2,Above Normal,O,2b,10/3/2018,10/4/2018,7.45,7.45,FS,Technology,Na,Fy19Q1,9,3,5,7
1,3656369,1115526,10674295,FALSE,2,Above Normal,O,3b,7/9/2017,7/13/2017,1.41,1.41,PRD,Technology,Europe,Fy17Q4,4,5,3,7
1,3670533,1115612,10674465,FALSE,2,Above Normal,O,3b,1/11/2018,2/15/2018,0,0,PRD,Operations,Na,Fy18Q2,6,5,5,4
1,3662709,1115623,10674471,FALSE,3,Normal,O,2b,4/25/2017,4/26/2017,20.04,20.04,RES,Operations,LA,Fy17Q3,3,6,4,4
1,3657019,1115672,10674493,FALSE,3,Normal,O,3b,11/6/2017,11/7/2017,1.62,1.62,FS,Technology,Na,Fy18Q1,5,3,5,7
2,3720326,1115672,10674493,FALSE,3,Normal,O,2b,5/7/2017,6/1/2017,1.62,1.62,FS,Technology,Na,Fy17Q4,4,3,5,7
1,3767440,1115748,10674401,FALSE,3,Normal,O,3b,5/30/2017,5/31/2017,1.31,1.31,HPS,Digital,Europe,Fy17Q3,3,4,3,2
1,3657053,1115769,10674382,FALSE,2,Above Normal,O,3b,3/16/2017,3/21/2017,8.2,0,CMT,Technology,Na,Fy17Q3,3,2,5,7
1,3657094,1115800,10674350,FALSE,3,Normal,O,3b,2/25/2018,2/26/2018,6.57,6.57,PRD,Strategy,Europe,Fy18Q2,6,5,3,6
2,3763042,1115800,10674350,FALSE,3,Normal,O,2b,8/14/2017,8/29/2017,6.57,6.57,PRD,Strategy,Europe,Fy17Q4,4,5,3,6
1,3657104,1115803,10674342,FALSE,3,Normal,O,2b,4/3/2017,4/6/2017,28.44,28.44,FS,Technology,Na,Fy17Q3,3,3,5,7
1,3657123,1115813,10674341,FALSE,2,Above Normal,O,3b,3/16/2017,3/22/2017,1.04,1.04,PRD,Technology,Na,Fy17Q3,3,5,5,7
1,3657247,1115873,10674521,FALSE,2,Above Normal,O,3b,8/15/2017,8/23/2017,1.27,1.27,HPS,Technology,Na,Fy17Q4,4,4,5,7
